INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,229| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,229| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[KABI  ZONE, MUZIGIT ZONE, BUYENGO, BULUGO, BUDHOBYA, BULAMA A, BULAMA, BUSEGULA NAISEMB, KAYALWE A, KAYALWE B], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,245| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,245| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[LWANYAMA, NAKITOKOLO, BUTAMIRA, BUBANDA, BUGONGWE, BUKOLOBOZA, KITUMBUGULU, LWITAMAKOLI, MUSISI, NAMATA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,260| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,260| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[NAWAMBOGA, BUWABUZI, BUDAALI, BUWABUZI, BUYENGO, KAMIIGO, KANGULUMIRA, LWAMBOGO, NABIGWALI, NAKIVUMBI], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,260| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,260| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[IZIRU, BALIBONA, BUDHUMBULU, BUKASAMI, BUKYEYUNE, BUYENGO, MBAALE, NABITOSI, NABULAGALA, NABUSAGWA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,276| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,276| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[NAKAGYO, KAMULI, BUGABULA, BALAWOLI, BALAWOLI, BUGAYA, BUGOBE, BUGOBI, BUGWERI, BUKAIBALE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,276| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,291| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUKITIMBO, BALAWOLI TRC, BUNANGWE, BUSANA, BUYIMA, BWASE, KAGUMBA, BUDUUMA, BUGAGA ZONE, BULALA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,291| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,291| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BULEMEZI, BULINDA, DEMBE, ISAGAZIRYA, MAWEMBE, NAMBALE, KASOLWE, BUGANZA, BUGOBI  I, BUGOBI  II], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,307| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,307| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGULU, BULAGALA  A, BULAGALA  B, BULASE, BULIMIRA, BUSAGIRA, BUSUSWA, BUTULA, BUYIMA, KADHOLWE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,307| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,307| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[KAWAAGA, BUPHATEMWA, BUGAGA, BUGOBI, BUGUWA  I, BUGUWA  II, BUSAMA, BUSUUBO, BUTALAGE I, BUTALAGE II], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,323| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,323| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUTIMBITO, BUTOOLI, KIRANGIRA, KIBUYE, BANDALI, BUKALAPYA, BUWAISWA, BWASE, NABITALO  'A', KIIGE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,323| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,338| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGAGA, BUGOBI, BUKABETO, BUNAMANDA, BUNHIMPI, BUSAMO, BUSIGE, BUSONGOLE, BUTYAMA, NAMAIRA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,338| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,338| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGAYA-BUDHIKUBERA, BUTOIGO  BULWIRE, BUTEIRA-BULUMAGA, BUNAMPOGO-BUGANZA, BUWALANKAMBA, BUWAYA-BUDONGO, BUWEMPASA, NABULEZI, BUBODHE, BUBYASI], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,354| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,354| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUKAAYA, BULONDO, BUNANA, BUSIGE, BUTANTE, BUVUMBI, BWASE, BULOPA, BUKUUTU, BUTALE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,354| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,354| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUTASAAGA, BUTONTI, BUZIDOLO  IA, BVZIDOLO, GABULA, NAKYEYA, BULOPA, BUGWALA, BUKALIKU, BULONOO], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,370| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,370| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BULOPA TOWN, BUSOBYA, BUSUSWA, BUYEMBA, BUYIMA, BUYOBO, ITEMBE, MPAKITONYI, BUNABI, BUTEKANGA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,370| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,370| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUWONGOLYA, BUWOYA, KABANDA I, KABANDA II, PAKITONYI, MUKOKA, TASAGA, NAGAMULI, BUGANZA, BUGOBI I], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,370| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,370| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGOBI  II, BUGWANOPI, BUKAYA BUPIINA, BUTUBA, BUWANDE, BUYIMA BWEBYA, NAGWENYI, BUGANZA, BUYEGO, BUNANGWE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,385| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,385| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGWANO, BUKAIBALE, BUTANSI, BUGEYWA, BUGALUKA, BUKAAYA, BUKULUBA, BULEEBI, BULEETA, BULONGO], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,385| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,385| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUSAAMO, BUSUULU, BUSUUYI, BUTATYAMA, BUYOGA, BWOGA, BUTANSI, BUBOGO, BUGAYA, BUGOMBYA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,385| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,385| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BULONDO, BULUNGA, BULUUKE, BUSIGE, BUSUUYI, KIWUNGU TRC, NTANSI, NAIBOWA, BUBADAH, BUFEESA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,401| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,401| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUKAAYA, BULONDO, BULYAMPANDA, BUNIOLA, BUSUYI, BUTIMBO, BWIGALIRO, BWIGULE, MUGULUSI, NALUWOLI], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,401| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,401| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[ABUTANULA, AGALIAWAMU, BUTEGERE, BAKUSEKAMAJJA, EZILALENGELA, KANTU, KIBUMBAINEYO, KYEBAJJATOBONA, NALUWOLI  TRC, NAMAYANDHA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,401| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,416| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[TIBASIMA, TIBWAMULALA, TUGEZEKU, TWABAKOBELANGA, TWEYAMBE, KAMULI TOWN COUNCIL, KASOIGO, BUKABAALE, BUKAPERE, BUKOLOBE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,416| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,416| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUSOIGO, BUWENGEMPYA, GABULA  KITIMBO, WATER SUPPLY, MANDWA, INDUSTRIAL AREA, MUTEKANGA, SOROTI, MULAMBA, DENNING ZONE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,416| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,416| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[MUKASA, MULAMBA, NABIKAMBA, SAZA ROAD, MUWEBWA, ADAMS  ROAD, BUNANGWE, BUWEBWA, LUFULANDIIZI, MUTIIBWA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,432| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,432| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[MUHEBWA, KITAYUNJWA, BUDHATEMWA, BUGONGO  BUBWIRE, BUKAAKULA, BULANGIRA, BULONDO  BUGABO, BUNANGWE BUYOBO, BUSIBE, BUSUBO  BUGAGA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,432| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,432| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUYEGO, NAMAIRA RURAL, BUGANZA, BUBAMBWE, BUMWENA, BUDHAUDI, BUGAGA, BULASE, BULIZI, BUSUUBO], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,432| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,432| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[KIVABULAYA, BUSOTA, ALOWOOZA, ASADHAWAIRE, BUGONDA, BULAMYA, BULAGIRA, BUNANGWE, BUSOTA, BUTAAMA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,448| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,448| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUTIMBA, BWAMBALA, BWESE, GUUTI, KABUKYE, NANVUNANO, BUTABALA, BUTENDE, BUBANDA, BUBEYO], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,448| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,448| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUBYAALE, BUDONGO, BUGULUSI, BUKAMIRA, BUKUNDHUBA, BULERI, BULIIRA, BULONDO, BUNADHOMI, BUNAGANHI], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,448| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,463| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUSOOMA, NSIIMA, KITAYUNJWA, BUBOIRABUBUPI, BUBOOKA, BUDIBA, BUGAGA BUGOBE, BUGWANTI, BUKAFIKA, BUNANDOLO], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,463| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,463| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUNANGWE  BUYUKA, BUSIKWE BULIMIRA, BUWAIBALE, BWEBYA BULONDO, MPANGA, MUGEZI  TALEMWA, MWESIGWA, NKUMAMIRIMO, NAMAGANDA, BUDHUGU], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,463| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,463| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUKOSIYA, BUKULA, BULINDA, BUNANGWE, BUGANZA, BUSUYI, BUTOOLI, BUWATE, BUWALO, NAMISAMBYA I], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,479| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,479| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGULERE, BUKWANGA, BUWAYA/BUYAKOBO, BULAIRE, BULEGEYA, BUMYUKA, BUNAFU, BUWENDHA, BUYONGA, BWASE BUGOBE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,479| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,479| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[MALULU, NAMISAMBYA II, BUBAALE, BUDHUDHU, BUGULUMAIRE, BUKYERIMBA, BULEMA, BULONDO, BULWAMAZA, BUSIGE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,479| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,479| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUTADHIBA, BUTERIMIRE, BWEBYA, BWIBUKA, NAKASEDHERE, NAWANGO, BUGAYA, BUGOGOLO, BUJEMUSI, BUKASALA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,495| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,495| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BULAGALA, BULONDA, BULOYI, BUNAKATWE, BUNANGWE, BUSUTAGAINE, BUSUYI, BUTAGAYA, BUWAYA, BUZIIKO], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,495| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,495| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[WALUBO, NAWANSASO, BUDHASI, BUDHOLO, BOGOMBE, BUGOMBE BUSANGA, BUSALAMU BUKASOLO, BUSOLE BWAVULA, BUWAIBALE, BUWAYA BWAVULA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,495| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,495| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[NABWIGULU, BUWANUME, BUBITO, BUGULEETE A, BUKAINA, BUKATAMBULA, BUKYEMBA, BULYOKO, BUNHYOLE, BUSANGA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,510| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,510| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUTEEZI, BUYENGERE, KYAMULUYA, KAMULI SABAWALI, BUKWENGE, BUNANGWE, BUSAKWA, BUYOMBA, KIWOLERA, KAMULI  NAMWENDWA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,510| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,510| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUDHUMBULA, BUFUMBA, BUKAAYE, BULINDI, BUSANGA, BUWALALA, BUWUDHA, NABIRUMBA I, BUNAKABOKO, BUSANA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,526| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,526| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BWOOKO, BWOZIRA, NABIRUMBA II, BUGONDE, BUKALU, BULUUTA, BUTWAALE, NABWIGULU, BUDUULI, BUGAYA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,526| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,526| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BULANDA, BULONDO, BUNONO, BUSIKWE, BUSUUYI, BUWANZU, NANKULYAKU, BULONGO, BUSIBA, BUTEKANGA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,541| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,541| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUTWAALE, BUYIMBO, KANANAGE  A  A, KANANAGE B, KULINGO, BUSUUBO, NAMUNYINGI, BUGAGA-I, BUGAGA  II, BUKWANGA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,541| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,557| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BULANGIRA, BULONDO I, BULONDO  II, BUSUSWA, NAWAMBAALE, NAMASAGALI, BWIIZA, BUBIRIKI, BUFUMBIRO, BUGULU], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,557| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,557| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGUMBYA, BUKAYA, BULIMIRA A, BUNABIRYO, BUSUSWA BULIMIRA, BUYEGO BUNANGWE, BUYENGERE, KAKINDU, KASIMWE, KASOZI], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,557| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,557| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUBOOKA, BUBUUZA, BUGAGA, BUGANZA, BUGOBI, BUGOLE, BUKWANGA-BUMBYA, BULUNGU, BUNANGWE, BUSAANO], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,573| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,573| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUSIGE, BUYALA, MENGO, KISAIKYE, KADUNGU, KAVULE A, KAVULE B, KAVULE C, KAVULE D, KAVULE E], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,573| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,573| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[KISAIKYE A, KISAIKYE B, KISAIKYE C, NANSOLOLO A, NANSOLOLO B, NANSOLOLO  C, NAMASAGALI, KABAGANDA, KABANYORO, NAMWENDWA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,573| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,573| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGONDHA, BUFUWA, BUGOBI, BUKWANGA, BUNAIRIKA, BUSIKWE, BUSUSWA, BUTAAGA, KAYEMBE, BULANGE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,588| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,588| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BULANGE CENTRAL, BULONDO, BUTAAYA, BUWOLOMERA, BUSUUYI, NDALI, KITIMBO, BULOGO, BUBIGITA, BUBIRO], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,588| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,588| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGABUDYERI, BUGAGA, BUKAGENA, BUGHONGHO, BULANGIRA, BULONDO, BUTUBA, BUTYABULE, BUGWANO, DEMBE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,588| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,588| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGAGA MAFUDU, ISINGO, BUGOBI, BULUUYA, ISINGO, BUGAGA, BUTOOKE BUSAMBWA, BUTOGONA, KIDIKI, BUVU], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,604| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,604| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BULUNGU, BULYANGO, BUSIMBA, BUYOMBA, BUSAAKWA, BUKWALU, BULONDO, BUGOBI, KINU, BUBWANA BUBANDA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,604| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,604| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGWEERI BUYOOKA, BUKOOMA BUNYIRWA, BUKOSE BUNYIRWA, BUSUYI BUBANDA, BUKOOMA  BUNAMA, BUKOSE BUNYIIRWA, BUSUUYU BUNIRWA, KYEEYA, AGALYAWAMU, BUBIRO], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,604| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,620| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUGEMYE, BUGOBI, BUNABUGO, BUSUUBO, BUSUUYI, BUTOGO, BUWANGA, BWAGUUSA, KATONO  B, KATONO A], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,620| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,620| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[MAKOKA, BUBUUPI, BUGUMA, BUKAPISO, BUKYABITA, BUNYANU, BUTAMIRIKE, BUTEGE, BUTIMBITO, NAMWENDWA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,620| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,620| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUKAFUGA, BUSOOKO, BUYINGO, NAMWENDWA TOWN, BUGOOLE, NDALIKE, BUDUMBA KAWOLERA, BUYUBA  BUSIRI, KISEEGE NAMBALE, KAWOLERA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,635| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,635| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[KISEEGE, NDALIKE TRC, BUZAAYA, BUGULUMBYA, BUGULUMBYA, BUDHULE, BUDHIIMA, BUDUBULI, BUFUMBA, BUGOBI  BUKOSE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,666| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,666| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUKWALU, BULADHA, BULAMGIRA, BULAWA, BUSOBYA, BUSUUBO, BUSUUWA, BUTEKANGA, BUYEMBA, KATANUNI], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,682| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,698| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[WAKISIMA, BUWANDE, BUSANDHA, BUDHUBIRWA, BUGOBI, BUGUMPE, BUKASA, BUKULA, BUSANDHA TC, BUTAGULE], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,698| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,698| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUTOMASI, BUTYABULE, BUWANGA, BUWAYA, BUYIMBIRA, ISINWA, KIRANGIRA BUKUBEMBE, LUKUBAMUTWE, KASAMBIRA, BALUBOINEWA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,698| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,698| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUBOGO, BUDHWIGA, BUGULUSI, BUKANAKU, BUKAPERE A, BUKAPERE B, BUKYONZA 'A, BUKYONZA 'B', BULANDA, BUTUUMA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,713| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,713| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[KASAMBIRA CENTRAL, NAKIBUNGULYA, BUBANGA, BUGEMA, BUKAMWAMI, BULONDO, BUSOBYA, BUSUUBO, BUSWAIGIRA, BUTABUZA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,713| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,713| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUTAMBULA, BUWAYA, BUYIMA, BUYOMBA  BUSUYI, NUUME, NAWANENDE, BUGOGOLO, BUKOSE, BULUSE, BUSIIWA], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,713| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,713| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUSUUBO, BUTEFULA, MUGULUSI, NABIRAMA, NANKUNI, KISOZI, BUTEME, BUBBUBBULI, BUGWAALA, BUTEME 'A'], 
INFO - LoggingAdvice.invoke(155) |2016-04-21 12:59:16,729| Exiting method saveAddressHierarchyEntries
INFO - LoggingAdvice.invoke(115) |2016-04-21 12:59:16,729| In method AddressHierarchyService.saveAddressHierarchyEntries. Arguments: List=[BUTEME 'B', KAWULE EAST, KAKIRA, BUGOBI  EAST, BUGOBI  WEST, BULIMA, BUWANUKA, BUYOMBA, KAWULE WEST, KIRANGIRA], 
